,transaction_id,bonus_card_number,total_price,date,season,customer_review,payment_method
3413,27bebb09-f9a0-46b0-b5b9-45dddf42d965,BONUS-FwoO-8173,6.93,2025-06-11 21:13:09.095292,spring,3,cash
3414,3abd4305-5b96-48ef-b61f-4e6e0d5a00b6,BONUS-JSBL-1993,7.87,2024-08-30 15:17:37.257697,summer,5,cash
3415,2f033fd1-11df-410e-9615-a88340c11998,BONUS-mkws-5416,4.4,2024-11-07 13:20:21.444974,autumn,3,credit_card
3416,a4f6e593-560d-4af8-8ef2-50e5550ad576,,4.95,2024-10-02 10:36:23.557671,autumn,5,cash
3417,0ad42aff-36b5-48ce-95e8-0e94b2c73f6e,BONUS-rtRb-3249,7.15,2024-11-29 03:52:26.067516,autumn,5,cash
3418,e45300a0-7e71-466f-9e4f-99d8f25aef68,BONUS-ZVfy-6155,10.84,2024-08-19 08:11:28.648981,summer,1,cash
3419,a7b92a74-5be8-49e7-9438-8d5fdc0bfb7a,BONUS-QAii-3442,11.0,2024-11-22 15:43:29.009837,autumn,3,cash
3420,898151d3-653f-4e72-87b9-0570b1edcaff,BONUS-oCnQ-1347,7.37,2024-07-26 03:36:35.203257,summer,4,cash
3421,c1065d0b-7d53-4f0d-9701-56c83983997b,BONUS-BXwq-3333,8.75,2024-09-17 07:47:09.612790,summer,1,cash
3422,93814f68-0da5-4e36-8eb5-78ea1b7e1b49,BONUS-IZeG-5535,12.98,2025-02-24 23:24:09.635014,winter,1,cash
3423,66fab81c-3e58-4bec-a240-1f0f12764424,BONUS-Ywhl-1594,4.29,2024-07-30 18:59:31.155002,summer,2,credit_card
3424,dd858a5c-2783-4c89-b87f-29f9f9b5391a,BONUS-MnTQ-0725,15.68,2025-05-09 15:40:48.584500,spring,5,cash
3425,456c5d78-efc1-4dad-9334-ae64ff28d506,BONUS-fhjy-4011,5.17,2025-07-05 03:38:14.087913,summer,4,credit_card
3426,f19a4042-b58e-46a3-a1c9-5fba675f8ccf,BONUS-LJwX-0241,10.34,2025-05-11 00:57:44.667860,spring,2,credit_card
3427,b0abf247-22c8-4a0b-a76c-85a9d1aed146,,6.71,2025-07-02 18:04:47.651325,summer,4,cash
3428,51da195c-a6a2-4cfd-b1e8-22d1e99597f0,BONUS-kbdQ-1381,11.61,2025-02-09 19:45:44.087101,winter,4,credit_card
3429,07bc83c0-5dc7-4913-81d2-d9a99823e350,BONUS-PdIM-9772,8.8,2024-08-20 13:28:15.065405,summer,2,cash
3430,ecdea878-8ab6-44de-af09-1f8b24dd9a90,BONUS-tDAI-9961,4.62,2024-07-31 04:23:31.177921,summer,4,cash
3431,8d8a2e75-478a-48a9-bd04-ae77b97c0647,,8.69,2024-09-13 21:39:47.415756,summer,4,cash
3432,d4297383-48b8-45e1-8171-a0a37a53dfa8,BONUS-SClc-5182,1.32,2025-05-22 18:29:56.832237,spring,4,cash
3433,f0a389de-abd3-4e2f-884f-4e14ec657cbe,BONUS-dnjh-6988,4.4,2024-10-29 16:50:05.876456,autumn,5,credit_card
3434,0e5b63e0-6fcf-4683-9ae0-75ece3562315,BONUS-XWyg-7828,2.7,2024-11-13 00:15:47.670924,autumn,1,cash
3435,4a3dadb6-6748-4541-9b9a-cc5969aa4470,BONUS-cPTZ-2394,5.28,2025-05-13 09:39:18.333965,spring,4,credit_card
3436,f91fada0-6049-4569-913d-ba668772e6e4,BONUS-DxZS-3425,8.36,2024-07-25 22:24:15.897506,summer,2,cash
3437,58320e3f-9fe2-48de-8771-8af633f99165,,7.15,2025-04-10 08:33:03.695580,spring,2,cash
3438,4346c982-5e56-4552-ac20-ea442575f90d,BONUS-dyTK-4683,0.16,2025-03-21 19:02:33.390177,winter,1,credit_card
3439,ddc494cc-3fb8-436b-8435-0d21febfa878,BONUS-yoPc-1283,8.14,2024-12-12 13:42:29.959128,autumn,5,cash
3440,83ed6651-0e1e-4ea8-8a72-cb7df1195dd4,,3.47,2025-05-14 21:37:52.107916,spring,2,credit_card
3441,4d9f7a13-9e3c-4f99-b11e-dff295569026,,1.21,2025-03-29 00:50:33.760968,winter,1,credit_card
3442,8e19e042-0cbd-4356-a673-e3ab0008e9f3,BONUS-eXEu-8568,4.78,2025-05-31 19:42:50.163609,spring,5,credit_card
3443,daefeed6-2169-4ae4-924f-0e93cb63dbc5,BONUS-flpl-4013,5.01,2024-08-30 21:12:11.852956,summer,4,cash
3444,43a89bd3-da4f-46c5-a67b-df4ed9f0bd92,BONUS-ZaNk-8457,9.68,2025-01-14 18:49:37.247833,winter,3,credit_card
3445,f34a0f62-8369-43fa-b055-7f8f0cd4a06f,BONUS-RAIn-7585,1.05,2025-04-07 14:36:43.142816,spring,5,credit_card
3446,5f0e2dfc-65ea-4a63-9613-878f65bc6ff9,BONUS-pVhG-0681,8.25,2025-02-08 21:28:22.806369,winter,5,credit_card
3447,9337fcc6-f06f-4ccb-a434-36437ae9e910,,5.06,2025-04-25 16:45:53.212032,spring,1,cash
3448,dd0cd161-43aa-4d00-9294-8279f5084570,BONUS-TcYv-7362,8.58,2025-02-07 08:10:35.311386,winter,2,credit_card
3449,2fdbf915-f178-4756-9932-3c8516fd7541,BONUS-fhjy-4011,4.4,2025-04-08 06:00:09.197693,spring,5,cash
3450,ea5fdf67-fa88-4b63-b447-779361d4631c,BONUS-BCij-5788,10.07,2025-04-27 10:33:45.180859,spring,4,cash
3451,71f797d4-b6bb-4e9d-acc5-0ad99045bb5d,BONUS-jwic-1201,4.9,2025-03-07 15:02:56.420018,winter,5,cash
3452,23d6ef34-983c-424f-ad80-21dbfe2c2a28,BONUS-IJhe-9980,5.5,2024-09-03 06:45:02.866416,summer,2,cash
3453,9e3c9d94-2950-4224-baad-3ab4da70b1a1,BONUS-xWfV-9910,7.92,2024-10-06 12:34:25.206021,autumn,2,credit_card
3454,007cdf60-669a-4214-b579-a6594615123d,BONUS-LPiu-1608,3.85,2024-09-12 11:46:51.615077,summer,4,cash
3455,2e175f3b-558a-477b-9b04-b9c058c9c391,BONUS-posh-1364,9.18,2025-03-14 01:18:27.400157,winter,4,credit_card
3456,de8c323a-3de6-4596-8004-0cb6915f826d,,7.04,2024-09-13 05:23:04.826857,summer,1,credit_card
3457,f5045f75-1709-46ae-9e98-75befcbfcad5,BONUS-PyzG-7365,6.87,2024-07-27 07:13:00.045554,summer,4,credit_card
3458,8010f013-9767-4365-8897-584fc7c36feb,BONUS-XcCo-9513,6.16,2024-08-27 19:54:11.560436,summer,4,cash
3459,dd1990bc-1947-48fd-9601-0eb6cae3fc9d,,16.23,2024-08-02 01:42:04.086833,summer,1,cash
3460,ce1c2c19-d3be-4f2c-a24b-d02950b01c8d,,6.93,2024-08-11 21:19:32.570972,summer,1,credit_card
3461,efd82f2a-f8cf-4025-b6d6-e658a3522ef8,,10.34,2024-10-21 02:46:42.031348,autumn,4,credit_card
3462,1f08ec9f-7f56-4283-bcc0-6ad5ce94769a,BONUS-snJf-5738,10.39,2024-07-14 13:07:06.991179,summer,5,credit_card
3463,bc132707-25fd-4230-8ff9-561662949c8e,BONUS-UURG-3944,6.82,2024-11-13 04:34:19.697406,autumn,1,credit_card
3464,36f0f007-0308-4438-9e62-096771170f02,BONUS-LZJt-3251,6.0,2025-03-18 21:59:48.997949,winter,4,credit_card
3465,31d1d86f-165e-4ead-b819-4d17216c4b0d,BONUS-EUwt-3304,4.4,2025-05-10 21:33:58.603073,spring,2,credit_card
3466,32f4900e-6e7b-42c6-8224-4b594dded680,BONUS-xpQg-4627,11.22,2025-01-30 15:23:07.283691,winter,4,credit_card
3467,bd97417a-551c-4bda-98fd-9d3f8520031f,BONUS-UiWD-4887,2.86,2025-04-27 15:35:50.775286,spring,3,credit_card
3468,8981ce41-d23f-477b-8366-d7e1317983cd,BONUS-ySny-6118,8.47,2024-12-28 07:44:39.627065,autumn,1,credit_card
3469,071969fc-4335-46a0-b0b2-6d37d5510527,BONUS-joNz-3920,5.17,2025-04-26 06:55:31.621785,spring,3,credit_card
3470,4b06aec6-716b-46cb-b579-c891975b8c3a,BONUS-MnTQ-0725,1.32,2024-09-05 23:40:49.514389,summer,4,credit_card
3471,04690a30-022e-44b2-9a6a-10547bda4224,BONUS-XcCo-9513,4.4,2024-11-27 02:26:49.817468,autumn,5,cash
3472,110c62d6-fe3b-42c9-bd91-91823abf1977,,4.78,2024-12-21 07:46:31.319794,autumn,3,cash
3473,e4a241ec-9772-45ef-b8d6-f8c61950a3a6,BONUS-ueUL-5947,4.62,2025-01-15 09:26:03.414167,winter,5,cash
3474,e864db50-4e1b-4ec4-b9e5-6c555e443def,BONUS-lYtW-1212,8.53,2024-10-23 04:51:13.963139,autumn,4,cash
3475,0943ec33-9710-4a5b-9a3a-f7410e2ab9ce,BONUS-tEUY-9898,8.58,2024-10-28 22:48:51.830928,autumn,4,credit_card
3476,82cde3cc-16bc-414b-b76a-396e71f8bcc8,BONUS-CBha-9010,9.46,2025-02-21 01:24:05.879609,winter,3,credit_card
3477,8a023ea8-44fa-446f-8206-e0e340cf25f0,,2.09,2024-10-09 05:40:42.930201,autumn,3,credit_card
3478,52bfda0b-455c-4da4-9fb3-6bfa362e2cd7,BONUS-LKsI-5319,2.42,2025-01-17 22:43:00.007158,winter,4,credit_card
3479,91d043be-3d7b-4bd8-9732-de29477bc52b,,10.89,2025-01-28 02:43:23.433012,winter,5,cash
3480,cd08a912-089e-4126-a921-f1985ad5b21d,BONUS-sNdO-5296,13.26,2025-06-29 21:02:02.494476,spring,3,cash
3481,94d353c0-920d-4ffc-833e-2ea62427b298,BONUS-AIxO-3542,6.71,2025-03-12 19:52:18.954855,winter,2,credit_card
3482,49f08333-650b-439c-b99f-171d07cd2311,BONUS-NjDE-7119,2.31,2025-06-08 05:40:32.319901,spring,4,credit_card
3483,5fba7959-0bce-4d1d-b21f-71e09736b18a,BONUS-cXCL-6089,16.45,2025-04-16 20:57:28.600603,spring,4,credit_card
3484,eb97c38b-f617-4f79-89da-010d20f72665,BONUS-Jrmf-8501,13.7,2025-02-21 04:44:08.113128,winter,4,credit_card
3485,ee0e89b7-005a-4265-afd6-9fee366b7dd8,BONUS-wRtK-7531,6.93,2024-08-14 16:35:12.573393,summer,2,credit_card
3486,19ddacc9-eb3c-41e8-bcf4-019933d07eba,BONUS-AHXC-5275,2.42,2025-04-21 05:17:33.217909,spring,3,cash
3487,a02061ac-aabf-49d2-a433-75616a7a9ffe,BONUS-UOcW-0758,8.96,2025-06-16 15:18:33.823345,spring,2,cash
3488,71214fe5-57a2-4dcf-9e72-17aaf3ddaef3,,0.88,2025-03-24 05:33:49.175266,winter,5,cash
3489,94446b70-719a-4a56-8e6d-9d7b9f43bcc6,,0.88,2025-07-12 03:12:18.553952,summer,4,cash
3490,4f4af5c7-f956-4328-ae4c-baa517911910,BONUS-virW-7108,5.28,2024-08-28 08:36:15.562044,summer,3,cash
3491,69b09190-e547-4b3d-b66e-d84618bd8533,BONUS-oybp-7934,6.16,2024-11-23 12:40:04.961485,autumn,1,credit_card
3492,8ab6d803-3b6a-40d8-9fb7-5b0311ac3409,BONUS-ZIxj-6330,1.32,2025-01-26 10:11:53.813159,winter,5,credit_card
3493,d8872cfa-ec82-4e97-ba9e-f03fb6d770e9,BONUS-CZoh-4930,1.43,2025-06-25 20:50:46.398291,spring,1,credit_card
3494,1d0b90ea-af8b-4557-ba2a-0ea2c06e80ea,BONUS-trpe-0279,5.83,2025-06-20 16:06:03.334574,spring,4,cash
3495,6b6f61bc-0855-4049-a06b-1db7d24cbe25,BONUS-ZVfy-6155,0.66,2025-01-15 06:48:07.544948,winter,3,cash
3496,9fa6771e-4b7b-4a5a-bb74-d96a9f1eb8ac,BONUS-PPHk-3289,10.95,2024-11-13 12:09:42.480659,autumn,2,cash
3497,af914665-2092-442d-90ab-29fd5fc16292,BONUS-BbIM-1203,5.61,2024-10-17 05:42:47.995684,autumn,2,cash
3498,6868280e-7da7-487e-8eed-197f56b407a2,BONUS-HqeU-7750,4.62,2024-09-14 01:22:25.600255,summer,4,credit_card
3499,d307093d-653a-47d1-98f7-f128997c2e98,,4.13,2024-08-11 09:41:21.941740,summer,3,credit_card
3500,00c9c08c-b9ca-4d0a-988e-40bde144c1c5,,6.93,2025-02-08 19:43:30.858682,winter,2,credit_card
3501,5b1fd043-72d5-47f5-8864-6e5bf7f69d5b,BONUS-qeHO-5006,8.69,2024-09-24 13:15:31.777815,summer,3,cash
3502,1bace87e-f40a-411d-93f2-00d28ad00951,BONUS-PdIM-9772,8.36,2024-12-25 06:32:39.911490,autumn,2,credit_card
3503,b88bff41-f392-4ce4-8c8e-603539b26852,BONUS-HeKw-7052,4.4,2024-08-29 14:27:39.743608,summer,1,cash
3504,cc638c6e-203c-45e0-b49d-26759d4ff4ed,BONUS-QgKa-1008,8.03,2024-07-22 21:57:46.618591,summer,2,credit_card
3505,1ddd55d2-ddb3-4fd5-a651-517cc34b44b1,BONUS-KGmV-9382,0.99,2024-08-25 07:08:57.386658,summer,1,cash
3506,715d0721-88e8-4144-9ce6-8379b17484c7,BONUS-hIZj-0331,3.19,2024-09-11 08:15:48.162931,summer,1,cash
3507,42e36d47-1d17-48b4-b19d-dd471f1199e0,BONUS-NSpo-4771,0.66,2025-04-28 20:12:36.524441,spring,5,credit_card
3508,734b1e34-93e3-4983-939c-75e0ec54b031,BONUS-ahrv-4207,1.32,2025-07-12 00:55:59.434439,summer,2,cash
3509,42b9b6da-002f-4fbe-9d47-0f9e0ca1472f,,12.43,2024-10-02 15:39:30.986582,autumn,5,cash
3510,f67aa6cf-d8d7-4021-826c-9255ee3e2f82,,5.94,2024-12-10 12:06:38.900750,autumn,4,cash
3511,ec0ca53b-6ee4-484f-ba59-4fb6f23e4456,BONUS-UzFn-5301,8.25,2024-08-13 14:42:29.425914,summer,2,cash
3512,b78f6906-fd82-42b5-9548-2c6b365b81fa,,5.83,2025-03-01 09:40:31.639329,winter,5,cash
3513,28dee294-4829-4ae8-8537-2e03fc301df6,BONUS-kJBz-4638,2.48,2025-02-19 06:15:54.972525,winter,3,cash
3514,a8636c0b-5d14-4ae8-bef4-dd873859c41c,BONUS-eyeO-5156,10.45,2024-11-28 19:51:00.192365,autumn,5,cash
3515,3953c9d8-4327-4e09-bb81-5886ee571141,BONUS-rEgX-5707,9.57,2024-07-26 15:10:53.393079,summer,4,credit_card
3516,557543be-28fb-4e7a-b4e4-1df734bb8ea3,,0.99,2025-05-07 15:42:06.401643,spring,3,credit_card
3517,07637f58-eb41-48a0-878d-7509bc078934,BONUS-GuYY-1011,6.93,2025-04-21 16:08:51.308211,spring,2,cash
3518,eb554ed6-f534-4948-9420-acc5929e16c3,,0.66,2025-02-20 18:01:32.437507,winter,1,credit_card
3519,a0175c6d-f559-40a3-ae5e-c614d6c06993,,5.94,2025-05-03 12:34:20.050557,spring,1,cash
3520,a49ea7e9-36d7-4664-a35b-0175f16a50cc,,6.16,2025-03-22 22:16:16.572819,winter,2,cash
3521,1b56b92f-8f92-49f6-9d43-f786c40fcd5a,BONUS-SxCW-3102,4.4,2025-04-24 04:35:42.029569,spring,3,credit_card
3522,067e36be-0c9e-4eda-aa69-385fe99033b3,BONUS-hyFZ-2761,12.32,2025-02-06 17:09:11.592912,winter,5,credit_card
3523,aacf647d-b639-4fbe-a526-54bd28f4fe4e,,3.41,2025-05-09 18:14:07.883319,spring,2,credit_card
3524,92b9bcb6-3769-427d-8989-a2d250ca6810,BONUS-aPWM-2101,7.87,2025-03-05 12:38:19.731747,winter,5,cash
3525,9ba91c31-0fee-4933-8d82-3c713aaba343,BONUS-GJVW-0976,8.74,2025-01-24 06:28:12.468823,winter,1,credit_card
3526,c890c8d8-d4c3-4359-ba07-b5c9ab63d68d,BONUS-NSpo-4771,5.06,2025-05-02 16:13:10.141224,spring,4,cash
3527,b84073bc-8fe9-45ca-9d55-a29104b7048b,,13.64,2024-08-22 15:11:48.068134,summer,3,cash
3528,b06fffda-4abf-4764-a1a8-f2aa5f826ca5,,11.33,2025-04-28 21:44:06.769977,spring,2,cash
3529,58110867-71d3-4c10-8b92-cee69269591a,BONUS-upxv-3724,7.37,2025-02-21 21:47:18.738847,winter,3,cash
3530,f952a965-d377-4c28-971f-ae251473aa16,BONUS-xFop-6507,0.44,2025-01-22 16:40:54.930859,winter,1,cash
3531,44974fcb-5e71-4b31-8c7d-7efd9146a870,BONUS-UlLi-0440,7.54,2024-10-06 03:50:37.775658,autumn,2,cash
3532,998256d4-452c-48f6-aaf8-8ea840b42790,BONUS-VmVu-8110,1.87,2025-03-04 08:59:39.818212,winter,3,credit_card
3533,0b880797-965f-436e-b674-687098153a06,BONUS-jQEQ-4634,2.42,2024-08-04 12:14:41.289873,summer,1,credit_card
3534,cc6cadd9-d530-4ddc-a173-8a681f7f8f45,BONUS-deuB-0332,7.65,2024-10-07 18:02:25.060940,autumn,5,cash
3535,851e6d54-0883-4cea-afad-3b87cd440b9d,BONUS-ZWMY-5119,5.39,2024-08-02 13:33:51.331882,summer,5,cash
3536,9d938092-8544-4041-b6a2-e898358f1f51,BONUS-TEJX-9499,7.04,2024-07-21 21:19:42.159641,summer,4,cash
3537,01a4c159-e31c-4709-9f98-729dca8cbf3c,,7.98,2025-06-05 12:12:21.296920,spring,2,cash
3538,82427563-7fae-47a7-bc8b-e6e22974cd20,BONUS-RYXZ-4333,3.52,2024-10-31 04:27:27.489863,autumn,4,cash
3539,db30de38-5737-4095-962f-04421be1df6c,BONUS-sbAr-7273,8.03,2024-10-23 11:52:04.410912,autumn,5,cash
3540,5d3d941d-1cea-499c-9ef7-8c96b25ec7ed,BONUS-hQmt-4860,6.16,2024-08-01 15:45:48.857537,summer,4,cash
3541,eedd7460-5344-456b-89a0-747b5f5cd1d4,,9.35,2024-10-02 11:29:57.707809,autumn,5,cash
3542,14b0d703-7fb9-4db8-b841-0615d7bc2f1b,BONUS-jGaG-3485,3.63,2024-07-17 04:03:30.925450,summer,4,credit_card
3543,5ba40224-61a5-431b-a1db-7a84f7d72742,BONUS-mYRY-8738,5.94,2024-10-11 20:13:29.587639,autumn,5,cash
3544,6b408968-24cb-4991-ba24-42a0884db2e3,,10.94,2025-04-25 15:37:24.267226,spring,2,credit_card
3545,9de97f14-ec24-4a05-bce9-d409aa8fe719,BONUS-fFqm-6679,3.19,2025-03-07 14:21:57.473040,winter,2,credit_card
3546,f4f45834-a4d9-4e7b-a116-6c0b11dd70e2,BONUS-rDVZ-5735,5.06,2025-03-23 00:01:27.880799,winter,4,cash
3547,2728f4a6-5efa-41f5-91c6-bf1ba4e28cf7,BONUS-nNrC-5128,11.0,2024-11-24 00:53:01.528885,autumn,1,cash
3548,b8b7919e-7198-4eeb-8c92-2dd20fdd7e51,BONUS-GncV-9119,6.82,2024-08-18 12:01:37.878801,summer,4,cash
3549,4e4c22ea-f915-45a5-b1ff-8350f0178868,BONUS-SMEW-5111,14.14,2024-11-21 19:12:12.016935,autumn,1,credit_card
3550,70ba3452-51df-404d-aadb-a2afed2636fc,BONUS-PPhs-0035,9.79,2024-08-23 00:04:13.226011,summer,1,credit_card
3551,6b2df501-36af-49cd-a79a-dd6c0af1869c,BONUS-GqiW-9278,7.98,2024-10-19 12:43:47.703599,autumn,5,credit_card
3552,dd8b4fc2-1f95-4a67-8213-7b5c133c65d2,,5.83,2025-01-01 22:52:22.220302,winter,2,cash
3553,b9618c5c-c2f9-43ca-9789-76a6312d8a40,BONUS-mIIm-1878,10.34,2024-12-10 08:53:50.152600,autumn,2,cash
3554,bf2ee77b-d7d6-4dee-bd8f-41870eb25bea,BONUS-fTNU-3259,1.1,2025-03-03 11:26:35.747706,winter,5,credit_card
3555,78457166-d81a-4512-ac57-e17519d7926b,BONUS-LTos-4894,0.16,2024-09-09 01:25:11.467373,summer,5,credit_card
3556,eb7d7fa6-f5b1-4f86-b422-532dc6114c9d,,1.1,2024-09-26 16:04:25.446377,summer,2,cash
3557,674aa4ec-607f-45ba-aaef-1776c3cab7f7,BONUS-tsFT-4978,0.66,2024-11-11 08:22:54.326178,autumn,3,credit_card
3558,e3038118-7750-442c-a674-5b15300b74ab,BONUS-gKDG-2966,9.9,2024-09-21 21:48:07.871243,summer,1,cash
3559,e90aa33f-f42f-4067-8e4c-8984dcf3d02a,BONUS-dZTR-2524,10.56,2024-08-17 20:49:57.442840,summer,3,credit_card
3560,0fd33fae-1d14-46e8-83be-a9a5a29bccb1,BONUS-qznI-6944,6.0,2024-10-16 23:21:53.862438,autumn,1,cash
3561,ffd48b76-0d50-4180-808c-0aa59f764f25,,9.46,2024-08-08 22:28:44.382405,summer,5,credit_card
3562,ccbe2f15-fc43-4f8a-a87f-cbe6c087c86d,BONUS-Yfub-9549,9.24,2024-09-19 05:31:37.454134,summer,5,cash
3563,5358988d-f8e6-4ed6-b041-c5c7ff521597,BONUS-VWDh-1192,0.16,2025-05-04 13:23:05.722242,spring,4,cash
3564,516078fa-58e1-468b-a171-3e5d3ff44428,BONUS-KAqM-6266,6.66,2025-05-01 14:54:48.159162,spring,3,cash
3565,9189c258-4499-43e4-af69-bf617da5a61b,BONUS-QodL-0484,11.44,2024-08-29 20:10:47.249462,summer,1,cash
3566,2984447f-cfc4-40de-8bfb-541e7f6e6be0,BONUS-ZEeB-8910,5.01,2025-07-04 05:39:18.890496,summer,5,credit_card
3567,a61c104a-83c2-4a52-acc1-327a114e02a5,,5.12,2024-10-17 22:39:51.012986,autumn,5,credit_card
3568,cb6347a9-987c-4333-bb38-bd8fb6c9a4ef,,3.14,2025-03-30 06:31:03.909940,winter,4,cash
3569,7c9fd7ba-9d1b-4765-bea8-fa1a16ea48d9,,7.26,2024-12-09 21:06:35.772464,autumn,5,credit_card
3570,346647cd-86be-4382-98a7-6738cdccf68d,BONUS-uYGe-5253,5.56,2025-04-08 00:59:26.164503,spring,5,cash
3571,48c835eb-8a84-451b-8171-39e26428e967,BONUS-elwm-1765,9.79,2024-08-22 13:51:58.444672,summer,5,cash
3572,435dba3f-5786-4573-ab15-53e634e36dd9,BONUS-QTZe-5785,10.78,2024-12-24 02:08:22.380824,autumn,3,cash
3573,095b8be4-a65b-4851-91b7-35985cafae43,BONUS-mkws-5416,2.86,2024-10-19 22:03:25.148424,autumn,4,credit_card
3574,3060d14b-b6e3-458d-ac67-6b01c7d8aaa8,BONUS-yTWi-1519,1.16,2024-09-24 03:16:38.899320,summer,1,credit_card
3575,6d053907-33da-40d3-9e00-935b53545b49,BONUS-cMJp-3212,1.65,2025-04-20 15:31:09.888609,spring,4,cash
3576,842427a3-87f1-4205-a960-4d777b1811f5,BONUS-htvM-1611,1.1,2024-07-14 07:37:04.384352,summer,4,cash
3577,5da19969-aaca-4f24-8052-4995eb0789f8,BONUS-HWCU-8415,11.55,2025-01-19 18:44:47.525508,winter,4,cash
3578,79bdd5f5-4d2f-40fd-b68a-006c908bea56,BONUS-aBOu-9675,8.64,2024-09-04 00:11:13.688001,summer,3,cash
3579,8bfbb81a-5301-41af-9034-72f14f6c74ef,BONUS-PVjo-1816,3.85,2025-07-03 09:54:17.464293,summer,4,credit_card
3580,7d21365e-3fbb-41be-9941-823d2741268f,BONUS-JVKP-4711,3.3,2025-07-10 06:47:23.534084,summer,2,credit_card
3581,29f38c4e-60b8-4fbe-a75c-c44dff280589,,4.07,2025-05-19 23:05:31.645974,spring,2,credit_card
3582,2600b46e-4294-4d4f-800b-aa183eb51d46,BONUS-ubhj-8274,4.01,2025-01-03 20:45:54.524616,winter,3,credit_card
3583,e7f29555-2061-4313-a870-d8d386742355,BONUS-AbSV-9241,4.73,2025-07-01 01:04:16.770316,summer,5,cash
3584,bd519dca-23c9-419a-b799-d6221888fb84,BONUS-HdWN-5008,5.06,2025-02-20 22:36:48.594763,winter,5,credit_card
3585,1dd47ed6-ffe4-44ef-a8bb-741a59c3b26e,,5.83,2025-05-15 14:34:27.587772,spring,2,credit_card
3586,e32ce4fb-6336-4e19-85da-7b14cf0c2841,BONUS-FIzH-9235,10.78,2024-10-02 04:13:15.173911,autumn,3,credit_card
3587,08ab064e-90f9-4a95-bfa6-2f3774334d50,BONUS-viOl-4008,2.75,2025-04-17 21:28:22.181828,spring,2,cash
3588,33fd1b2b-0e1d-4b85-86d6-54b8bfe2f29c,BONUS-Sfiv-8009,8.8,2024-08-04 04:36:33.373424,summer,3,cash
3589,20b4ef4b-d187-4fb1-b26e-4d04028592e6,BONUS-IFwq-6005,16.61,2025-01-12 08:16:17.355176,winter,4,credit_card
3590,c6edca4c-e0ad-4d1d-9660-244960c5a8f2,,2.31,2025-06-24 11:30:24.962989,spring,4,credit_card
3591,bf070f6b-4a5a-4d40-838c-aa20ff1bc3f4,BONUS-DOcH-0888,9.79,2024-11-12 12:14:37.165130,autumn,5,cash
3592,790c4ccf-2687-4187-b9d4-f3bd52ec8a8d,,1.43,2025-06-30 01:32:17.759072,spring,5,credit_card
3593,9d9856b8-46fa-44f0-aa53-d6989be4eea0,BONUS-xfTo-2812,6.05,2025-06-07 02:27:54.330217,spring,5,cash
3594,27217e81-c475-422e-8a3a-4ed3cefea5c8,,4.29,2024-12-04 11:55:45.257041,autumn,3,credit_card
3595,093ba388-eb8d-4f23-beca-7f685fd2c8de,,6.82,2025-05-10 03:50:24.931543,spring,2,credit_card
3596,46a12c9b-2f9b-46e9-a31f-1ebe6c44de6e,BONUS-PfuW-7932,0.66,2025-06-28 15:31:38.045249,spring,4,cash
3597,6bde9113-a630-4c15-a6bb-cbd9548de478,,4.13,2025-04-07 14:15:13.056035,spring,3,credit_card
3598,7bc734ba-8851-48d3-bbf9-30007123b516,BONUS-Sfiv-8009,1.1,2025-07-05 06:35:29.982345,summer,1,credit_card
3599,9ca411cc-923f-4136-b1d8-4fc5a78f1dba,BONUS-uEia-4463,10.89,2024-12-04 12:21:56.531080,autumn,1,credit_card
3600,658ef518-4c98-4aa7-b6ca-6523160f3f28,BONUS-bpyl-8958,6.87,2024-09-10 03:06:56.316185,summer,2,credit_card
3601,06836ebc-933d-4b5d-aa3d-44245164d3ec,BONUS-tyZj-0232,8.25,2024-07-27 03:44:31.355850,summer,5,credit_card
3602,4ab16d8e-45c6-4490-a940-c1e1b6ab7a80,BONUS-ZEeB-8910,2.09,2024-12-17 04:06:15.140719,autumn,5,credit_card
3603,9c93470f-cbbd-472b-8e6c-8e9fe0b71a5c,BONUS-qgNo-5477,6.49,2024-09-21 12:30:31.661561,summer,4,cash
3604,b6f93c63-fea5-4c68-882a-41d057ce9895,BONUS-Jrmf-8501,0.16,2024-10-01 05:45:03.180409,autumn,2,cash
3605,570410ba-328d-4265-98b2-412ee8a935c1,BONUS-oCnQ-1347,6.16,2025-01-05 07:02:41.600997,winter,3,credit_card
3606,2210717a-f03d-4e3d-a886-c4c2f9974bfa,,9.35,2025-01-18 03:41:06.240727,winter,4,credit_card
3607,c72728f3-20ad-458e-a25a-b0b5093a93f5,BONUS-JLEF-3517,17.33,2025-06-04 21:13:28.380883,spring,3,cash
3608,430f5f11-a5b8-4181-917c-ec0cbe3052fd,BONUS-CafD-2406,4.13,2025-06-10 00:53:18.199430,spring,3,credit_card
3609,f96f032b-6f80-4962-8a44-b87e34e475ba,BONUS-lccu-6740,6.16,2024-10-03 07:51:26.053142,autumn,4,credit_card
3610,68f9b944-c3bc-4a3c-9e20-de6c2859fc5c,BONUS-kWWF-4050,3.3,2025-06-01 08:51:33.917221,spring,2,cash
3611,8b68c1cc-5add-4c3a-bcf9-180850499d77,BONUS-zzGo-4690,1.43,2024-12-30 07:50:10.855615,autumn,4,cash
3612,97be1986-c13c-45ef-ad43-fc51e67fc58d,,1.43,2024-07-26 10:18:34.735005,summer,5,credit_card
3613,4f00c496-8e7c-4fe3-a5ed-328dd540042c,BONUS-ajHb-1762,9.52,2025-06-17 01:30:51.305296,spring,1,cash
